content,subject,sentiment_value,score
采用无级变速箱让非常方便但同时也非常舒适顺畅方向盘的指向性比较精准,操控,0,4
配备的是2.0L涡轮增压发动机带来的强劲保证了它极快的百公里加速输出比较温柔开起来非常惬意,动力,0,3
配备了自动驻车功能让它在日常的行驶中倒车停车都非常方便安全同时还配备动态稳定控制系统让车辆行驶非常稳定,配置,0,4
对于同等级别的进口豪华车来说这款车的性价比优势并不明显但是出色的设计比较大的出色的和也让我觉得很值,价格,0,4
非常犀利运动感十足前大灯的设计非常别致中网的设计也非常经典车身线条非常饱满流畅营造出豪华的感觉,外观,0,4
方向盘的设计比较简洁手感很好中控台的造型很好看偏向驾驶员一侧所用的材料一般手感还不错,内饰,0,3
如果驾驶者各自太高的话车子的头部会感觉有点拥挤但是不影响腿部没多大问题对于一般的日常使用来说完全不成问题,空间,0,3
配备的7速双离合变速器非常有乐趣换挡非常快速而且很灵活方向盘转向力度很轻回馈也很灵活,操控,0,3
2.0L的涡轮增压发动机输出非常强劲而且源源不断在起步的时候提速非常快高速阶段再加速能力也是非常出色,动力,0,3
配备了真皮座椅电动天窗氙气大灯大幅度提升了车辆驾驶和乘坐的让它看上去非常上档次,配置,0,4
这款车的性价比我感觉非常不错这车的设计非常漂亮也相对不错性能非常让人满意我觉得这个值了,价格,0,4
前脸很霸气侧面线条很流畅整体的设计继承了奥迪家族的特色我是挺喜欢这辆车的外形的,外观,0,4
的设计很有新意摸起来手感不错不过在精细度方面还需要提升说不出来有什么明显的缺点,内饰,0,4
前后排都有较充裕的腿部活动头部也不错总体表现很好,空间,0,3
给人的感真的挺好的换挡很顺畅刹车反应也很灵敏很强的路感高速过弯能给你更多信心,操控,0,4
在较低转速时就有很不错的输出日常驾驶感觉给力在市区路况不断减速再加速时感觉也够连续顺畅,动力,0,4
都是我喜欢的综合考虑了各种因素最大程度给驾驶者带来便利给乘坐者带来舒适,配置,0,3
总体说还是同级别中性价比合适的一款车值得一提的是它的舒适度感觉确实很不错,价格,0,4
最满意的就是这个我是外貌党一个啊腰线真的特别美优雅动感,外观,0,3
A5工艺还是比较严谨看起来质感还不错特别是在一些小的细节方面,内饰,0,3
有点小了底盘低但是还是不太满意轴距方面只能说够用后排腿部马马虎虎,空间,0,3
开过的人都知道奥迪系列在松开油门的情况下会有个补油的间隔随时准备着爆发或者静止,操控,0,4
非常强劲高速时发动机发出跑车般的轰鸣声源源不断彻底把跑车的特性展现出来,动力,0,4
没有座椅按摩功能有点可惜了不过有倒车雷达没倒车影像是几个意思？,配置,0,3
安全不错开着很放心而且座椅的包裹性很好性价比非常高,价格,0,3
发动机是2.0的涡轮增压的百公里9.5L的本人还是非常满意的,油耗,0,3
不错就是偏硬不过胜在座椅的包裹性很好长途驾驶也不太容易会出现疲劳,舒适性,0,3
A5真心的好看颜色也很好朋友看了都说适合我心里美美哒,外观,0,4
略显简单家族化太明显但总的来说还是很好看的并且做工真的不错,内饰,0,3
前排后备箱非常满意后排座位稍显不足但是A5以轿跑定位也就不小了,空间,0,3
方向盘起来很舒服不过我觉得方向盘稍微轻了点路感不够清晰,操控,0,3
A5的很强超车容易加速快捷提速迅猛但是没有强烈的推背感,动力,0,4
还不错不能跟顶配的比毕竟是进口车做工细节都不错,配置,0,4
性价比非常非常高安全很到位开着很踏实而且座椅也很舒适,价格,0,4
因为只有没事时才开都是高架桥没怎么堵过车也无暴力驾驶比较省油,油耗,0,3
真皮座椅可座椅加热的功能也非常惊喜前排非常舒适后排会感觉略显拥挤不过也很够用,舒适性,0,4
整车的流线型设计比较优秀车身的线条比较明显非常漂亮19寸的大车轮也是蛮大气的与这车十分搭配,外观,0,3
做工倒是蛮豪华的用料方面也十分给力整体布局比较温馨很有居家的那种氛围,内饰,0,3
嘛不是这台车的优势之处整车只有4个座位后排中控位置被占用了储物倒是蛮丰富的驾乘很大也蛮舒服的,空间,0,3
还不错在这方面我还是比较认可奥迪品牌的助力系统很给力车子开起来挺轻松的,操控,0,4
虽然比较高但这个要看路况表现蛮不错的不管什么样的路况都能很轻松的应对蛮不错的给我十足的驾驶信心,动力,0,3
综合各方面的而言还是比较丰富的的比较丰富高科技的东西也挺多的而且还有很大的选装总的来说还是比较丰富的,配置,0,3
与同级别的车子相比更高些乐趣更强些！性价比还是蛮高的,价格,0,3
比较高道路实在是太堵啦这个我也没办法不过跑高速比较低最低保持过8.7,油耗,0,3
虽然只能坐4个人但是还是蛮大的坐在里面挺舒服的材料也十分环保没有啥气味空调的制冷制热效果非常明显十分给力,舒适性,0,3
外形看着有浓厚的商务气息但是居家也是蛮合适的介于掀背车和轿跑车之间的一款车型挺漂亮的,外观,0,4
十分豪华做工蛮给力的用料也非常环保且厚道到处都能找到软材质的影子蛮不错的,内饰,0,4
嘛挺大的也挺舒服的车内有丰富的储物后备箱拥有455L的行李箱考虑的比较周全,空间,0,3
可变悬挂车子在起步的时候很稳当给驾驶者充足的信心档位十分清晰很好挂方向盘的力度也调校的很到位指向性很明确大小也很合适握感舒服,操控,0,4
3.0V6机械增压发动机倒是蛮充沛的起步的时候很平稳但是有点蛮可能是跟车重有关系吧提速倒是蛮给力的提速之后十分强劲,动力,0,3
基本上该有的都有了而且还有很多高科技的豪华的选装也比较大全景天窗是我最喜欢的可以缓解车内的气氛,配置,0,4
性价比嘛还是蛮高的毕竟是大品牌而且是大品牌中的高端品牌性价比能不高么？,价格,0,4
嘛关键看个人的驾驶习惯有的人喜欢急加速遇到红绿灯也不提前减速这样当然也挺耗油的还有跟你形式的路段也有很大的关系如果经常是特别拥堵想省油也不可能,油耗,0,3
无论是驾驶还是乘坐都还是蛮舒服的整体驾乘比较充足座椅做的也足够柔软不仅包裹性好支撑性也非常给力,舒适性,0,3
外型真的很赞用一句话那就是颜值高运动且流线的造型在大街上回头率还是很高的,外观,0,4
说实话没什么心意跟所有的大众车系奥迪车系几乎都一样这方面确实在以后的车上有所期待,内饰,0,3
流线型的轿跑感一直都是问题不过前后的还是不错的头顶跟车顶的距离确实有点近,空间,0,3
奥迪的只能说勉勉强强原地不动的时候转向很轻松行驶起来感觉略重,操控,-1,2
3.0T的机械增压发动机你觉得没劲吗？你要说推背感跟跑车比那肯定没得比日常用超车什么的小比一下起步全无压力,动力,0,3
说到不得不说一下奥迪的Quattro全时四轮驱动系统了这套驱动的核心是Torsen中央差速器他比任何电子控制技术更快的调节前后轴力量的分配EDL在必要LOGO时将多余的传送到车轮上增强抓地性,配置,0,3
你觉得花五十万买个车会在乎性价比吗性价比无非就是4S店给的优惠力度,价格,0,4
个人觉得还是挺省油的平时只要不是经常性的大脚起步的话不会太高这跟开车的个人习惯有直接的关系,油耗,0,3
奥迪车给我的感觉一直不缺可能是要归功于这套调教的很不错的全时四驱系统把,舒适性,0,3
真心喜欢可惜妈妈就喜欢这个红色所以只能选这个颜色了我个人角色白色更好看,外观,0,4
其实一直看一直看你还是会喜欢的奥迪的没有什么太大的变化也就没有那么的突兀的感觉了,内饰,1,5
我个人感觉够用后排稍微小了点不过不是身材特别魁梧的坐坐还是可以的如果商务用的话那还是算了,空间,0,4
比较满意路感也不错低速方向盘比较轻很容易打到角度过弯高速就又沉又稳,操控,0,4
个人感觉在市区开的时候非常充沛但是可能是我没有磨合车的原因在告诉开到180以后在提速感觉就不是那么明显了,动力,0,4
一键启动胎压监测无钥匙进入蓝牙电话倒车影像就是买了个不过蓝牙电话和胎压监测这个4S店给的还算可以,配置,0,4
性价比我觉得一般这个可以选择的还是挺多的个人喜欢就没有问题不喜欢就换其他的选择吧,价格,0,4
毕竟是3.0增压发动机我觉得平时深踩一下还是不小的市区如果特别拥堵开还是挺费油的,油耗,0,3
舒适度我个人觉得一般般怎么说呢轿跑车系的避震一般都较短较硬这样颠簸才能不让地盘以及前后杠磕到地面,舒适性,0,3
车身的整体设计非常流畅优雅前大灯犀利而一醒目车子底盘很低前脸更显宽大攻击性极强,外观,0,4
对于这个级别的车来说显得有点太普通了不过做工还比较精致中控台的造型很好看,内饰,0,4
前排不小头部腿部都比较宽敞车内储物也非常丰富后备箱比较小,空间,0,4
无级变速箱非常方便而且非常舒适顺畅方向盘的指向性非常精准底盘扎实,操控,0,3
2.0T涡轮增压发动机带来强劲的性能不过输出比较平顺开起来非常惬意,动力,0,4
很丰富而且实用配备了自动驻车功能让它在日常的行驶中倒车停车都非常方便安全同时还配备动态稳定控制系统让车辆行驶非常稳定,配置,0,4
性价比很高出色的设计比较大的出色的和也让我觉得物有所值,价格,1,5
综合7.8个感觉还是很省油的而且性能不错对这个很满意不错,油耗,0,4
乘坐舒适度不是除了座椅坐着比较舒适以外还有很多高科技极大的提升了车辆驾驶乐趣,舒适性,0,4
漂亮时尚,外观,1,5
用料考究,内饰,1,5
大气轴距长,空间,1,5
指向精准性好,操控,1,5
非常棒的加速性,动力,1,5
丰富,配置,1,5
太贵了只能看看,价格,0,4
能买起这车的一般不看,油耗,0,4
乘坐舒适,舒适性,1,5
红色的很时尚,外观,1,5
做工精心,内饰,1,5
因为是跑车所以不是太大,空间,1,5
不用说的很给力啊,动力,1,5
非常的给力,配置,1,5
有点小贵,价格,1,5
光从照片上看去舒适度也非常的不错,舒适性,1,5
绝对一见倾心,外观,1,5
中规中矩质量可靠,内饰,0,4
后排175以上的会碰头后排放倒后可以有1600L以上的体积,空间,0,4
下盘很稳转向精准悬挂较硬我喜欢基本人车合一,操控,1,5
强劲10KW不是白加的高速后程加速依旧迅猛160轻轻松松感觉200以上也不是问题,动力,1,5
无倒车影像无前雷达无USB无人机互动不过自己装也才2000块无所谓,配置,0,3
我觉得到手价在4042较为合适,价格,0,3
经典拉风回头率百分百,外观,1,5
很简单很原始,内饰,1,5
方门的很大敞篷三角门的略小一些,空间,1,5
型很好减震较硬,操控,1,5
强劲只要舍得踩油门,动力,1,5
简陋这车也不讲究什么,配置,1,5
性价比很高几万块钱的四驱车国内也很难找,价格,1,5
不高不低在接受范围,油耗,1,5
比面包车要强,舒适性,1,5
大气熏黑大灯,外观,1,5
